StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent question,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,ID Question,PROLIFIC_PID
2025-07-25 11:39:25,2025-07-25 11:40:26,0,74.124.173.222,100,60,1,2025-07-25 11:40:26,R_32EEyfy6dIWIvhu,,,,,36.1053,-79.8762,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,90,51,90,89,30,70,100,75,0,29,,63a9a8f2f098b7e45bd03721
2025-07-25 11:38:11,2025-07-25 11:40:27,0,97.140.155.116,100,135,1,2025-07-25 11:40:27,R_5lDpFeR8hOUqyLl,,,,,35.2843,-80.76,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,40,80,60,50,30,95,20,100,85,70,65,,,,,,,,,,,,,,,,,,,,,,,,677dc8b2a9160d395ca7e008
2025-07-25 11:39:14,2025-07-25 11:40:27,0,75.90.116.62,100,72,1,2025-07-25 11:40:27,R_6MzMJflhwCthVuZ,,,,,38.6826,-84.0658,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,70,99,100,80,80,100,100,70,80,,5bbf523d83f9790001ce549a
2025-07-25 11:38:58,2025-07-25 11:40:42,0,12.74.222.14,100,104,1,2025-07-25 11:40:42,R_7r2MdNsbaZL3M8G,,,,,41.7742,-87.671,anonymous,EN,1,50,82,59,76,78,5,39,100,77,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669a92a7634bd2faf6fec077
2025-07-25 11:36:25,2025-07-25 11:40:47,0,162.0.195.202,100,262,1,2025-07-25 11:40:47,R_30CpWFF5X6og6Ws,,,,,36.3465,-83.2282,anonymous,EN,1,,,,,,,,,,,,100,0,100,100,100,100,0,100,100,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65524ce2443c9df5aba5960c
2025-07-25 11:40:10,2025-07-25 11:40:48,0,104.229.206.101,100,38,1,2025-07-25 11:40:49,R_77Uthacdx9c6hN2,,,,,43.2123,-77.6995,anonymous,EN,1,73,72,86,25,12,14,100,100,17,9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67630f751df95f8fb373e275
2025-07-25 11:39:00,2025-07-25 11:40:59,0,174.230.145.114,100,118,1,2025-07-25 11:40:59,R_3oZLd7fUKFHO9Pk,,,,,35.152,-90.0355,anonymous,EN,1,51,31,50,99,81,79,79,100,21,79,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672b7c9fde910f42c8aa35eb
2025-07-25 11:38:23,2025-07-25 11:41:03,0,69.115.81.123,100,159,1,2025-07-25 11:41:03,R_6gAd3qHbnYaZgZj,,,,,40.8731,-74.7426,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,70,50,100,100,100,100,100,20,100,0,,62740cf8e39eba1055ef571b
2025-07-25 11:40:29,2025-07-25 11:41:05,0,107.77.225.170,100,35,1,2025-07-25 11:41:05,R_1ghcFRTiwXMDvYi,,,,,40.7126,-74.0066,anonymous,EN,1,,,,,,,,,,,,16,71,53,78,70,58,25,98,24,66,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f934f7fdc89a111b5712011
2025-07-25 11:40:23,2025-07-25 11:41:20,0,70.178.8.77,100,56,1,2025-07-25 11:41:20,R_3GDm7boKfb60gK7,,,,,36.3174,-94.1548,anonymous,EN,1,,,,,,,,,,,,85,0,93,100,41,100,67,100,41,93,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64eede50d732cf4ab3e590ad
2025-07-25 11:40:37,2025-07-25 11:41:55,0,70.124.201.195,100,77,1,2025-07-25 11:41:55,R_3nUCUqFGiROUtmY,,,,,30.0959,-94.1689,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,6,86,70,99,5,59,100,70,13,70,,67590d4b1fe16ac844f9a239
2025-07-25 11:40:41,2025-07-25 11:42:02,0,174.109.179.7,100,80,1,2025-07-25 11:42:02,R_3SAyOwzgruqcfDA,,,,,35.8964,-78.7115,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,100,90,100,10,100,10,100,90,,,,,,,,,,,,,623a4d7294028cfe9638272f
2025-07-25 11:41:20,2025-07-25 11:42:07,0,172.59.146.130,100,47,1,2025-07-25 11:42:07,R_5YzFNv766sfQpVf,,,,,37.9957,-121.3224,anonymous,EN,1,49,65,50,41,50,81,76,100,60,89,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667d1a4033cc883ce431eda5
2025-07-25 11:39:44,2025-07-25 11:42:10,0,23.241.116.204,100,146,1,2025-07-25 11:42:11,R_7gh5Gutk0OuaqEF,,,,,33.9955,-118.4644,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,50,100,92,100,0,100,6,50,7,,,,,,,,,,,,,5f26a528db44f93fe609e3ec
2025-07-25 11:41:28,2025-07-25 11:42:31,0,50.103.164.39,100,62,1,2025-07-25 11:42:31,R_3is04tvUJKfELvN,,,,,42.2571,-88.8535,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,0,50,0,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,5a80bf6e2a842c0001fc9064
2025-07-25 11:34:51,2025-07-25 11:43:00,0,104.174.114.41,100,488,1,2025-07-25 11:43:00,R_3K8qpIOFDlZm9rN,,,,,34.003,-118.4298,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9,38,99,20,82,79,100,70,97,40,,,,,,,,,,,,,6151e479b4ee16668948c7f2
2025-07-25 11:41:43,2025-07-25 11:43:40,0,76.82.74.218,100,116,1,2025-07-25 11:43:40,R_3SuQwCh2t1v03a9,,,,,34.2529,-118.418,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,21,69,70,61,80,39,100,50,89,60,,,,,,,,,,,,,67911b9be5af0ac0763a28c7
2025-07-25 11:42:58,2025-07-25 11:44:07,0,107.132.197.241,100,68,1,2025-07-25 11:44:07,R_38TGsXvXfvnYlK5,,,,,26.2823,-98.1825,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,79,100,100,79,100,100,42,92,61,,6115be5955c788d0a5587e29
2025-07-25 11:43:31,2025-07-25 11:44:12,0,172.220.66.166,100,40,1,2025-07-25 11:44:12,R_6ZhAqOT4czGUNON,,,,,43.1205,-89.3523,anonymous,EN,1,11,62,79,85,82,0,77,100,95,55,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa0d1a1e40401160ec4a011
2025-07-25 11:44:15,2025-07-25 11:44:57,0,35.151.157.130,100,41,1,2025-07-25 11:44:57,R_5Ifgw37utXjNKSZ,,,,,33.8775,-84.5017,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,72,61,52,100,0,19,100,0,0,61,,5bc9f8b677740000016a08b5
2025-07-25 11:44:16,2025-07-25 11:45:08,0,172.110.228.116,100,52,1,2025-07-25 11:45:09,R_7w38AloDK4IQnPX,,,,,45.08,-93.0227,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,29,96,85,31,42,95,47,100,83,84,82,,,,,,,,,,,,,,,,,,,,,,,,5fc5a5dd547d7a130024ea64
2025-07-25 11:32:26,2025-07-25 11:45:18,0,166.198.34.72,100,771,1,2025-07-25 11:45:18,R_6Hnwiy0B9JyjgM9,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,42,11,19,0,100,66,93,53,,,,,,,,,,,,,5e06ecd524f9390991997bb7
2025-07-25 11:39:09,2025-07-25 11:45:36,0,75.215.14.91,100,386,1,2025-07-25 11:45:36,R_7oBeuMSnM4dMbvR,,,,,30.0794,-90.4919,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,61,0,99,11,96,0,98,99,0,0,,,,,,,,,,,,,,,,,,,,,,,,67e9e4a4cddd6331b90f280c
2025-07-25 11:35:26,2025-07-25 11:45:41,0,107.77.204.127,100,614,1,2025-07-25 11:45:41,R_3H486KSToji3Jjr,,,,,39.5929,-75.6515,anonymous,EN,1,,,,,,,,,,,,100,58,78,78,79,94,48,100,74,100,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66439d581f17f70574b290e6
2025-07-25 11:43:42,2025-07-25 11:45:43,0,104.129.199.26,100,120,1,2025-07-25 11:45:43,R_6c8wYzv7Tz8tzAB,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,80,0,20,95,100,100,50,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591d369e88bbb500013a8517
2025-07-25 11:42:02,2025-07-25 11:45:47,0,24.116.187.206,100,224,1,2025-07-25 11:45:47,R_1ltPnZexwgQfFzE,,,,,30.46,-89.0857,anonymous,EN,1,,,,,,,,,,,,93,49,20,80,75,88,41,100,100,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62cc4627b5f80e3f1419b735
2025-07-25 11:44:37,2025-07-25 11:46:03,0,47.26.211.151,100,86,1,2025-07-25 11:46:04,R_5CPpqu1syNRWYwv,,,,,42.9723,-85.9536,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,40,10,30,0,100,50,100,22,11,50,,,,,,,,,,,,,671545914b6ae05f4a55c8d0
2025-07-25 11:45:36,2025-07-25 11:46:14,0,97.95.151.196,100,37,1,2025-07-25 11:46:14,R_6OYMcfKsbquMtNX,,,,,36.1819,-85.4408,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,74,100,85,58,100,100,0,62,,5bb101078f3bd70001e51bfe
2025-07-25 11:44:47,2025-07-25 11:46:25,0,67.252.35.252,100,97,1,2025-07-25 11:46:25,R_3mgFKZXTTmJqlLD,,,,,42.9135,-78.889,anonymous,EN,1,90,85,50,88,80,56,76,100,84,74,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59e62b6277860e0001512e14
2025-07-25 11:44:43,2025-07-25 11:46:36,0,70.113.180.0,100,113,1,2025-07-25 11:46:37,R_6YQYvktQlkhfsvQ,,,,,27.4047,-99.4743,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5,50,20,50,20,0,93,50,75,90,,,,,,,,,,,,,5ea1ee658a9acd0eff894ae2
2025-07-25 11:46:29,2025-07-25 11:47:09,0,192.228.52.233,100,40,1,2025-07-25 11:47:10,R_5hLgMyRVxQxy3pT,,,,,33.9641,-87.9014,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,21,71,45,53,37,55,30,100,80,90,50,,,,,,,,,,,,,,,,,,,,,,,,674872ead208fe132ec3f4a4
2025-07-25 11:42:29,2025-07-25 11:47:19,0,70.133.244.223,100,290,1,2025-07-25 11:47:20,R_7xJjDah1r32lSeb,,,,,42.0629,-87.9813,anonymous,EN,1,100,0,79,1,39,20,100,100,100,100,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6813d61234dca7b70cfec272
2025-07-25 11:45:32,2025-07-25 11:47:25,0,162.154.128.144,100,113,1,2025-07-25 11:47:25,R_1tbZRhPo6mujwod,,,,,41.11,-81.5004,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,92,100,100,90,90,100,100,11,1,,6266a849331cc893a5b22cf6
2025-07-25 11:44:27,2025-07-25 11:47:27,0,174.110.137.75,100,179,1,2025-07-25 11:47:27,R_1n81dc8W3tMZh4t,,,,,34.1847,-79.7704,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,85,100,26,86,100,60,46,43,,667dd312bdbc4586ee34fd58
2025-07-25 11:45:14,2025-07-25 11:47:34,0,68.42.222.37,100,140,1,2025-07-25 11:47:35,R_7k2hENvkjg0sojU,,,,,42.3965,-83.2499,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,20,50,100,30,50,50,100,100,100,60,50,,,,,,,,,,,,,,,,,,,,,,,,5e820a4e26ed71918013d860
2025-07-25 11:44:25,2025-07-25 11:47:37,0,73.166.15.232,100,192,1,2025-07-25 11:47:37,R_194zTeUAKonebkY,,,,,29.6731,-95.5856,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,62,36,62,50,71,48,99,35,64,75,,,,,,,,,,,,,67335e8a302aac96120cc104
2025-07-25 11:47:04,2025-07-25 11:47:47,0,71.69.172.138,100,42,1,2025-07-25 11:47:47,R_6f2wA9qtfTvYGDc,,,,,35.7622,-78.6016,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,49,100,100,6,100,0,100,100,91,100,,,,,,,,,,,,,,,,,,,,,,,,6352c60b4a9850783773f265
2025-07-25 11:45:48,2025-07-25 11:47:48,0,74.134.212.46,100,119,1,2025-07-25 11:47:48,R_3GIfhrX1TmiM2aI,,,,,40.5678,-84.1936,anonymous,EN,1,,,,,,,,,,,,59,34,82,93,70,100,21,100,59,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6453a9598ae568cfac992ccc
2025-07-25 11:47:22,2025-07-25 11:48:06,0,24.35.140.21,100,43,1,2025-07-25 11:48:06,R_5cddHTswtRRVnFA,,,,,34.8668,-92.4043,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,60,100,40,100,45,100,14,100,90,,,,,,,,,,,,,5e29cc3230cf9d03580c34bf
2025-07-25 11:45:56,2025-07-25 11:48:11,0,73.24.157.58,100,135,1,2025-07-25 11:48:12,R_5PyXXeMtFJ6TzxI,,,,,32.3388,-110.9819,anonymous,EN,1,30,31,79,79,57,0,58,100,79,57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65206f1c8fdb45b55ae8ae4c
2025-07-25 11:47:31,2025-07-25 11:48:14,0,209.143.28.123,100,43,1,2025-07-25 11:48:15,R_5rpjUKtsVOhKx7Y,,,,,41.3878,-84.1416,anonymous,EN,1,30,60,59,89,49,66,79,100,87,61,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb29a3db97d6b0008d24a1a
2025-07-25 11:47:39,2025-07-25 11:48:22,0,174.219.75.225,100,43,1,2025-07-25 11:48:23,R_12WClufCJT8DMCs,,,,,37.0737,-76.4988,anonymous,EN,1,,,,,,,,,,,,51,43,56,62,44,62,44,100,52,65,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785438ea7bda2a64a129770
2025-07-25 11:48:15,2025-07-25 11:49:04,0,73.89.252.117,100,49,1,2025-07-25 11:49:04,R_6YzCfuHLZs1AEfA,,,,,42.1224,-72.5116,anonymous,EN,1,29,60,81,52,51,0,90,100,89,30,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66e0813b79955faf3b6017c3
2025-07-25 11:48:41,2025-07-25 11:49:28,0,107.204.37.38,100,47,1,2025-07-25 11:49:29,R_5I5W8VtoLNaIFSf,,,,,34.1211,-117.4362,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,33,66,68,74,51,41,73,100,89,51,33,,,,,,,,,,,,,,,,,,,,,,,,60fd795a96e15917bb9966c9
2025-07-25 11:48:12,2025-07-25 11:50:02,0,172.58.126.131,100,109,1,2025-07-25 11:50:02,R_7O5MDu2bj9jBJE5,,,,,42.3363,-83.1348,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,50,100,90,100,50,100,1,100,100,,,,,,,,,,,,,653b07dc6d0abbc519239d1c
2025-07-25 11:48:10,2025-07-25 11:50:06,0,104.3.241.25,100,115,1,2025-07-25 11:50:06,R_6eyN1j9oUYkeet0,,,,,33.6268,-117.8718,anonymous,EN,1,,,,,,,,,,,,100,76,100,100,100,51,83,100,48,77,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668bf43d364922a38a908913
2025-07-25 11:49:35,2025-07-25 11:50:28,0,24.101.237.151,100,52,1,2025-07-25 11:50:29,R_7Ywt5YYXgQEtRh7,,,,,41.0996,-80.7523,anonymous,EN,1,90,93,64,98,100,100,67,100,91,55,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62916bb383e38e21d42cef2b
2025-07-25 11:47:45,2025-07-25 11:50:47,0,45.36.74.201,100,182,1,2025-07-25 11:50:47,R_12JkEeXbNmLoLm4,,,,,35.9359,-79.9395,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,80,65,82,100,20,75,100,0,0,0,,5f1dea279f4818757f07f087
2025-07-25 11:49:30,2025-07-25 11:51:27,0,75.128.83.198,100,117,1,2025-07-25 11:51:28,R_7FHgvO4zRF6Q2BP,,,,,41.9281,-83.445,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,0,100,0,100,0,100,100,,,,,,,,,,,,,66abf0c472f051b5e40cfbfd
2025-07-25 11:51:05,2025-07-25 11:52:35,0,107.217.61.166,100,90,1,2025-07-25 11:52:35,R_3Sp4eOiSqzzMKFw,,,,,33.9349,-84.3922,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,79,73,51,80,74,100,23,100,98,84,100,,,,,,,,,,,,,,,,,,,,,,,,6680b0a6795f8dc229379b22
2025-07-25 11:52:02,2025-07-25 11:53:07,0,129.222.255.104,100,65,1,2025-07-25 11:53:07,R_1CIZIp4yvXFdtIA,,,,,33.7485,-84.3871,anonymous,EN,1,,,,,,,,,,,,80,51,69,100,60,80,0,100,90,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fb26e75427cb8125f2e4a4
2025-07-25 11:53:23,2025-07-25 11:54:21,0,67.6.139.186,100,57,1,2025-07-25 11:54:21,R_7ExMRTJY6xbwICe,,,,,38.9336,-92.363,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10,11,79,95,81,21,100,69,3,70,,5d88f2c014ae0000010d92a7
2025-07-25 11:53:37,2025-07-25 11:54:46,0,174.98.174.226,100,69,1,2025-07-25 11:54:47,R_531d5XCP9M57fLr,,,,,39.5082,-84.3987,anonymous,EN,1,,,,,,,,,,,,59,18,79,82,35,37,27,99,17,73,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65ef444cc7c7a97ca2802263
2025-07-25 11:53:42,2025-07-25 11:54:48,0,75.90.4.107,100,65,1,2025-07-25 11:54:48,R_5Q5jq5ZppTBwgEI,,,,,40.809,-79.5189,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,50,86,90,89,50,90,80,100,100,90,96,,,,,,,,,,,,,,,,,,,,,,,,5711c09d28742b0011c585be
2025-07-25 11:53:51,2025-07-25 11:55:17,0,75.210.123.94,100,85,1,2025-07-25 11:55:17,R_7D7v6C845VQ735I,,,,,41.8003,-87.9587,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,70,40,70,98,55,99,99,32,3,11,,6745f39f437c441b19285a1a
2025-07-25 11:54:13,2025-07-25 11:55:38,0,65.128.205.128,100,85,1,2025-07-25 11:55:39,R_31gOg1UB3IFsqkN,,,,,44.9825,-93.1863,anonymous,EN,1,40,50,50,69,0,0,0,100,100,100,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63c5c3192e709e19fc67d5dd
2025-07-25 11:55:57,2025-07-25 11:57:42,0,78.24.127.214,100,104,1,2025-07-25 11:57:42,R_6J7RJYvlJ77mBlz,,,,,35.9177,-76.2522,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,58,38,11,14,10,80,25,22,58,,,,,,,,,,,,,67e17102592c90e6799dae33
2025-07-25 11:54:30,2025-07-25 11:57:58,0,97.80.252.147,100,208,1,2025-07-25 11:57:59,R_32DHGxS7zAQvvv4,,,,,34.5251,-82.6307,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99,90,100,0,100,0,100,20,100,100,,,,,,,,,,,,,67c0ee3c27278be601aa384d
2025-07-25 11:56:58,2025-07-25 11:58:42,0,107.129.111.22,100,103,1,2025-07-25 11:58:42,R_5kLE0aPDiUKyYnI,,,,,34.0456,-118.2694,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,100,75,100,100,0,100,100,75,30,,,67378ce8d2eaeb6bda27739e
2025-07-25 11:57:54,2025-07-25 11:59:07,0,93.113.181.209,100,73,1,2025-07-25 11:59:07,R_6trsxUIhw3FDmT9,,,,,41.1462,-73.9966,anonymous,EN,1,13,99,52,96,100,96,84,100,4,95,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6789a3633d3d26346e189cc0
2025-07-25 11:50:12,2025-07-25 11:59:07,0,76.151.161.56,100,534,1,2025-07-25 11:59:08,R_51F55uqxypzqGuV,,,,,38.9964,-76.9331,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,64,74,63,76,72,60,37,100,88,43,66,,,,,,,,,,,,,,,,,,,,,,,,603d6ae665fbaacb5621ede2
2025-07-25 11:59:30,2025-07-25 12:00:49,0,134.71.164.138,100,79,1,2025-07-25 12:00:50,R_1irH43LRQBli1h6,,,,,34.067,-117.7729,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,22,100,80,100,100,40,50,50,,67ca78ca7413c0e71f97c9ba
2025-07-25 11:59:51,2025-07-25 12:00:58,0,173.26.68.132,100,67,1,2025-07-25 12:00:59,R_3tJkaJM6nKF4YG5,,,,,39.12,-88.5434,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,11,52,50,29,11,90,50,100,100,65,31,,,,,,,,,,,,,,,,,,,,,,,,5e3a8aeedc1d57292aea3f22
2025-07-25 12:01:50,2025-07-25 12:02:36,0,113.20.55.122,100,45,1,2025-07-25 12:02:36,R_6ENseNv9powCv29,,,,,39.0814,-77.6443,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,59,63,74,86,69,50,100,85,68,64,,,,,,,,,,,,,682b76cd7d1dde59f69b3b71
2025-07-25 12:02:04,2025-07-25 12:03:17,0,12.75.127.58,100,72,1,2025-07-25 12:03:17,R_6iyiJ7gZ8uVaN6J,,,,,29.9813,-90.1663,anonymous,EN,1,83,72,67,98,100,72,83,100,73,100,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691bc059b0182b0bdd7d682
2025-07-25 12:02:58,2025-07-25 12:03:45,0,136.43.38.66,100,47,1,2025-07-25 12:03:46,R_6KJv9139zS2G8Eb,,,,,34.7281,-86.5878,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,20,63,34,64,51,31,56,100,69,80,65,,,,,,,,,,,,,,,,,,,,,,,,60fcd2c0ef92b8427c66e83a
2025-07-25 11:59:07,2025-07-25 12:03:48,0,82.152.131.61,100,281,1,2025-07-25 12:03:49,R_5o0ZLFKzrzwuElG,,,,,40.8728,-73.8233,anonymous,EN,1,,,,,,,,,,,,99,3,45,99,97,89,62,100,50,88,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67d952104d8da4447ab6be2c
2025-07-25 12:03:59,2025-07-25 12:04:30,0,73.148.97.252,100,30,1,2025-07-25 12:04:30,R_6oYptV56o2sHB8Z,,,,,38.9814,-77.4723,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,39,51,70,77,42,81,0,36,87,65,,,,,,,,,,,,,60fd6618f9a377f54dcdf318
2025-07-25 12:03:44,2025-07-25 12:04:35,0,172.59.153.160,100,50,1,2025-07-25 12:04:35,R_7JsbXPOrgCEsjxu,,,,,40.65,-112.0061,anonymous,EN,1,,,,,,,,,,,,81,59,84,85,89,93,31,100,85,89,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64fded008087c1afa0b47d7b
2025-07-25 12:03:52,2025-07-25 12:05:02,0,173.184.106.251,100,69,1,2025-07-25 12:05:03,R_1D1MB3ri6uYkomA,,,,,38.0076,-85.6921,anonymous,EN,1,100,100,49,0,1,10,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65c017a404cde4687fdad22e
2025-07-25 12:02:11,2025-07-25 12:05:42,0,198.11.36.72,100,211,1,2025-07-25 12:05:42,R_19XrFno4dqjmL1n,,,,,37.751,-97.822,anonymous,EN,1,,,,,,,,,,,,70,31,69,90,82,80,30,90,79,70,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67db2dbea9f751da078e8c03
2025-07-25 12:05:24,2025-07-25 12:06:06,0,69.117.32.146,100,42,1,2025-07-25 12:06:07,R_1fDlZKlbQ7JRcmx,,,,,41.2278,-73.997,anonymous,EN,1,45,100,69,60,17,70,75,100,98,90,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62dccf664ff0895a60cfdda2
2025-07-25 12:06:11,2025-07-25 12:07:08,0,47.230.169.102,100,57,1,2025-07-25 12:07:08,R_1uHQyfs8xwKyAVz,,,,,40.7785,-73.9898,anonymous,EN,1,,,,,,,,,,,,90,60,60,70,40,80,30,100,60,70,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6554f3f85dee0872ba3cc142
2025-07-25 12:03:25,2025-07-25 12:07:25,0,149.18.53.223,100,240,1,2025-07-25 12:07:26,R_6pW5JA6S78fO47o,,,,,37.751,-97.822,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,40,0,97,100,31,71,96,93,26,53,,67da78ec74b981548fd1d2a3
2025-07-25 12:05:29,2025-07-25 12:07:29,0,98.219.93.134,100,119,1,2025-07-25 12:07:29,R_1sbgvtCEiEon8JU,,,,,25.992,-80.2702,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,20,50,60,50,11,100,70,99,100,41,100,,,,,,,,,,,,,,,,,,,,,,,,6831dd634fd3c9734a773cd6
